local,plot,treatment,ID_plant,Species,family,life_form,av_dado_binario,dado_binario,av_leaf_damage,leaf_damage,av_ME,ME,av_MI,MI,av_PAT,PAT,av_MIN,MIN,av_GAL,GAL
CAR,15,F,D4,Goeppertia sp.,Marantaceae,herb,0.5,1,3,3,1.5,2,0.5,1,2.5,3,0,0,0,0
CAR,15,F,D41,Fabaceae sp.,Fabaceae,indeterminate,0.333333333,0,1,1,0,0,0.333333333,0,1,1,0,0,0,0
CAR,15,F,D46,Psychotria cf.,Rubiaceae,indeterminate,0.666666667,1,2,2,2,2,0,0,0,0,0,0,0,0
CAR,15,F,D49,Machaerium cf.,Fabaceae,tree,1,1,3.5,4,3,3,0.5,1,0,0,0,0,0,0
CAR,15,F,D5,Indeterminate sp.,Indeterminate,indeterminate,0.666666667,1,1.333333333,1,1.333333333,1,0.333333333,0,0,0,0,0,0,0
CAR,15,F,D51,Rubiaceae sp.,Rubiaceae,indeterminate,0.666666667,1,3,3,1.333333333,1,2.333333333,2,0,0,0,0,0,0
CAR,15,F,D52,Machaerium cf.,Fabaceae,tree,0.333333333,0,1.333333333,1,1,1,0.666666667,1,0,0,0,0,0,0
CAR,15,F,D6,Indeterminate sp.,Indeterminate,indeterminate,0.666666667,1,2,2,0,0,1.333333333,1,0.666666667,1,0,0,0,0
CAR,15,F,D9,Indeterminate sp.,Indeterminate,indeterminate,0.666666667,1,1.666666667,2,0,0,1.666666667,2,0,0,0,0,0,0
CAR,15,F,H16,Euterpe edulis,Arecaceae,palm,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR,15,F,H3,Guarea macrophylla,Meliaceae,tree,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CAR,15,F,H5,Chionanthus filiformis,Oleaceae,tree,1,1,3,3,3,3,0,0,0,0,0,0,0,0
CBO,1,A,2162,Euterpe edulis,Arecaceae,palm,0,0,1,1,0,0,1,1,0,0,0,0,0,0
CBO,1,A,2163,Euterpe edulis,Arecaceae,palm,1,1,4,4,0,0,1,1,0,0,4,4,0,0
CBO,1,A,2192,Euterpe edulis,Arecaceae,palm,1,1,3,3,0,0,1,1,0,0,3,3,0,0
CBO,1,A,2193,Euterpe edulis,Arecaceae,palm,1,1,4,4,0,0,2,2,0,0,4,4,0,0
CBO,1,A,2194,Euterpe edulis,Arecaceae,palm,0.5,1,1.5,2,0,0,1,1,0,0,1,1,0,0
CBO,1,A,2195,Euterpe edulis,Arecaceae,palm,0.5,1,1.5,2,0,0,0.5,1,0.5,1,1,1,0,0
CBO,1,A,2225,Euterpe edulis,Arecaceae,palm,1,1,5,5,0,0,1,1,0,0,5,5,0,0
CBO,1,A,2226,Euterpe edulis,Arecaceae,palm,1,1,3,3,2,2,2,2,0,0,0,0,0,0
CBO,1,A,D1,Araceae sp.,Araceae,herb,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO,1,A,D11,Philodendron sp.,Araceae,herb,0,0,0.666666667,1,0.333333333,0,0.333333333,0,0,0,0,0,0,0
CBO,1,A,D12,Casearia cf.,Salicaceae,tree,0.666666667,1,2,2,0.333333333,0,2,2,0,0,0,0,0,0
CBO,1,A,D14,Indeterminate sp.,Indeterminate,indeterminate,0.333333333,0,2.666666667,3,0.333333333,0,2,2,0.666666667,1,1,1,0,0
CBO,1,A,D18,Euterpe edulis,Arecaceae,palm,0.333333333,0,1,1,1,1,0.333333333,0,0,0,0,0,0,0
CBO,1,A,D2,Indeterminate sp.,Indeterminate,indeterminate,1,1,5,5,1,1,1.5,2,5,5,0,0,0,0
CBO,1,A,D21,Myrtaceae cf.,Myrtaceae cf.,indeterminate,0.666666667,1,2,2,0.333333333,0,1,1,1,1,0,0,0,0
CBO,1,A,D27,Philodendron sp.,Araceae,herb,0.333333333,0,2.666666667,3,2.333333333,2,0.333333333,0,0.333333333,0,0,0,0,0
CBO,1,A,D28,Sloanea guianensis,Elaeocarpaceae,tree,1,1,4.5,5,1.5,2,0.5,1,2.5,3,1,1,0,0
CBO,1,A,D29,Eugenia sp.,Myrtaceae,tree,0.333333333,0,1.333333333,1,1.333333333,1,0,0,0,0,0,0,0,0
CBO,1,A,D3,Goeppertia sp.,Marantaceae,herb,0.333333333,0,1,1,0,0,0.666666667,1,0.333333333,0,0.333333333,0,0,0
CBO,1,A,D30,Indeterminate sp.,Indeterminate,indeterminate,0,0,1,1,0,0,1,1,0,0,0,0,0,0
CBO,1,A,D31,Coccocypselum cf.,Rubiaceae,herb,1,1,2.5,3,0,0,0.5,1,2.5,3,0,0,0,0
CBO,1,A,D32,Indeterminate sp.,Indeterminate,indeterminate,1,1,2,2,0.5,1,0.5,1,0,0,1,1,0,0
CBO,1,A,D33,Rubiaceae sp.,Rubiaceae,indeterminate,1,1,4.666666667,5,4.666666667,5,0,0,0,0,0,0,0,0
CBO,1,A,D34,Acanthaceae sp.,Acanthaceae,herb,1,1,4,4,0,0,1,1,0,0,4,4,0,0
CBO,1,A,D35,Goeppertia sp.,Marantaceae,herb,1,1,4,4,1,1,1,1,0,0,4,4,0,0
CBO,1,A,D4,Goeppertia sp.,Marantaceae,herb,1,1,3,3,1.333333333,1,2,2,0.666666667,1,0,0,0,0
CBO,1,A,D5,Indeterminate sp.,Indeterminate,indeterminate,1,1,4.5,5,1,1,1,1,0,0,4,4,0,0
CBO,1,A,D6,Indeterminate sp.,Indeterminate,indeterminate,1,1,6,6,0,0,1,1,0,0,6,6,0,0
CBO,1,A,D8,Indeterminate sp.,Indeterminate,indeterminate,1,1,4.333333333,4,3,3,1.333333333,1,1.333333333,1,0,0,0,0
CBO,1,A,E12,Miconia sp. 1,Melastomataceae,indeterminate,0.333333333,0,1.333333333,1,1,1,0.666666667,1,0,0,0,0,0,0
CBO,1,A,E15,Chusquea sp. 2,Poaceae,bamboo,1,1,2.666666667,3,1.333333333,1,0,0,2,2,0,0,0,0
CBO,1,A,E17,Goeppertia monophylla,Marantaceae,herb,0.666666667,1,2,2,1,1,1,1,0,0,0.666666667,1,0,0
CBO,1,A,E2,Leandra sp.,Melastomataceae,indeterminate,0.5,1,1.5,2,0,0,1,1,1.5,2,0,0,0,0
CBO,1,A,E23,Euterpe edulis,Arecaceae,palm,1,1,5,5,0,0,1,1,0,0,5,5,0,0
CBO,1,A,E25,Miconia sp.,Melastomataceae,indeterminate,0.333333333,0,1.333333333,1,0.666666667,1,1,1,0,0,0,0,0,0
CBO,1,A,E27,Euterpe edulis,Arecaceae,palm,0.666666667,1,3.333333333,3,0,0,1.666666667,2,2.333333333,2,1.333333333,1,0,0
CBO,1,A,E30,Copaifera trapezifolia,Fabaceae,tree,0.333333333,0,2.333333333,2,1.666666667,2,0.666666667,1,0,0,0,0,0,0
CBO,1,A,E31,Miconia sp.,Melastomataceae,indeterminate,0.666666667,1,1.666666667,2,0.666666667,1,0.666666667,1,0.666666667,1,0,0,0,0
CBO,1,A,E32,Asteraceae sp.,Asteraceae,indeterminate,0.5,1,2,2,0,0,2,2,0,0,0,0,0,0
CBO,1,A,E37,Asteraceae sp.,Asteraceae,indeterminate,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO,1,A,E38,Casearia sp.,Salicaceae,tree,1,1,3.666666667,4,2,2,0.666666667,1,0,0,1.333333333,1,0,0
CBO,1,A,E4,Asteraceae sp.,Asteraceae,indeterminate,0.5,1,1,1,0.5,1,0.5,1,0,0,0,0,0,0
CBO,1,A,E40,Piper sp.,Piperaceae,herb,1,1,4,4,1.166666667,1,2.666666667,3,0,0,0,0,0.666666667,1
CBO,1,A,E41,Indeterminate sp.,Indeterminate,indeterminate,0.5,1,3.5,4,0,0,1,1,0,0,3.5,4,0,0
CBO,1,A,E42,Euterpe edulis,Arecaceae,palm,0,0,1,1,0,0,1,1,0,0,1,1,0,0
CBO,1,A,E44,Euterpe edulis,Arecaceae,palm,0.5,1,1.5,2,0.5,1,0.5,1,0,0,1,1,0,0
CBO,1,A,E45,Euterpe edulis,Arecaceae,palm,0.5,1,2.5,3,0,0,2,2,1.5,2,0,0,0,0
CBO,1,A,E46,Euterpe edulis,Arecaceae,palm,1,1,3.5,4,1,1,2,2,0,0,1.5,2,0,0
CBO,1,A,E47,Euterpe edulis,Arecaceae,palm,1,1,3,3,0,0,1.5,2,0,0,2,2,0,0
CBO,1,A,E48,Commelinaceae sp.,Commelinaceae,herb,0.333333333,0,1.333333333,1,0.333333333,0,0.666666667,1,0.666666667,1,0,0,0,0
CBO,1,A,E49,Euterpe edulis,Arecaceae,palm,0.5,1,1.5,2,0,0,1.5,2,0.5,1,0,0,0,0
CBO,1,A,E50,Euterpe edulis,Arecaceae,palm,0.5,1,2,2,0.5,1,1,1,1.5,2,0,0,0,0
CBO,1,A,E7,Asteraceae sp.,Asteraceae,indeterminate,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO,1,A,E8,Inga sessilis,Fabaceae,tree,0.666666667,1,2,2,0.666666667,1,1.333333333,1,0.333333333,0,0,0,0,0
CBO,1,A,F1,Serjania communis,Sapindaceae,liana,1,1,4,4,2.333333333,2,1,1,1.666666667,2,0.666666667,1,0,0
CBO,1,A,F12,Goeppertia monophylla,Marantaceae,herb,1,1,5,5,4.333333333,4,1.333333333,1,0,0,0.666666667,1,0,0
CBO,1,A,F14,Chusquea sp. 2,Poaceae,bamboo,0.333333333,0,1,1,0,0,0,0,0,0,1,1,0,0
CBO,1,A,F15,Melastomataceae sp. 1,Melastomataceae,indeterminate,1,1,6,6,1,1,3,3,5,5,0,0,0,0
CBO,1,A,F16,Goeppertia monophylla,Marantaceae,herb,0.666666667,1,2,2,1,1,0.666666667,1,1,1,0,0,0,0
CBO,1,A,F19,Serjania communis,Sapindaceae,liana,1,1,3.666666667,4,0.333333333,0,2,2,2,2,0,0,0,0
CBO,1,A,F2,Serjania communis,Sapindaceae,liana,0,0,1,1,0.5,1,0.5,1,0,0,0,0,0,0
CBO,1,A,F20,Asteraceae sp. 1,Asteraceae,liana,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO,1,A,F22,Euterpe edulis,Arecaceae,palm,1,1,3,3,0,0,2,2,0,0,2,2,0,0
CBO,1,A,F23,Goeppertia sp.,Marantaceae,herb,0.333333333,0,1.666666667,2,1,1,0.666666667,1,0,0,1.333333333,1,0,0
CBO,1,A,F25,Indeterminate sp.,Indeterminate,indeterminate,0,0,0.666666667,1,0.666666667,1,0.666666667,1,0,0,0,0,0,0
CBO,1,A,F26,Euterpe edulis,Arecaceae,palm,1,1,5,5,0,0,0,0,0,0,5,5,0,0
CBO,1,A,F27,Euterpe edulis,Arecaceae,palm,1,1,6,6,0,0,4,4,1,1,2.5,3,0,0
CBO,1,A,F29,Euterpe edulis,Arecaceae,palm,1,1,4,4,1,1,0,0,0,0,4,4,0,0
CBO,1,A,F30,Euterpe edulis,Arecaceae,palm,1,1,2.5,3,1.5,2,0.5,1,1,1,0.5,1,0,0
CBO,1,A,F31,Euterpe edulis,Arecaceae,palm,0,0,1,1,0,0,1,1,1,1,0,0,0,0
CBO,1,A,F32,Paullinia/Serjania sp.,Sapindaceae,liana,0.333333333,0,1.666666667,2,1,1,1,1,0,0,0,0,0,0
CBO,1,A,F33,Euterpe edulis,Arecaceae,palm,1,1,6,6,1,1,1,1,5,5,0,0,0,0
CBO,1,A,F35,Euterpe edulis,Arecaceae,palm,1,1,3,3,0.5,1,1,1,2,2,1,1,0,0
CBO,1,A,F36,Euterpe edulis,Arecaceae,palm,0.666666667,1,2.333333333,2,0.666666667,1,1,1,0,0,0.333333333,0,0,0
CBO,1,A,F37,Euterpe edulis,Arecaceae,palm,1,1,2,2,0,0,1,1,0.5,1,1.5,2,0,0
CBO,1,A,F38,Euterpe edulis,Arecaceae,palm,1,1,6,6,0,0,1,1,1,1,6,6,0,0
CBO,1,A,F39,Miconia sp.,Melastomataceae,indeterminate,1,1,5,5,0,0,5,5,0,0,0,0,0,0
CBO,1,A,F40,Chusquea sp.,Poaceae,bamboo,0,0,0.666666667,1,0,0,0.666666667,1,0.333333333,0,0.333333333,0,0,0
CBO,1,A,F6,Serjania communis,Sapindaceae,liana,1,1,3.666666667,4,2.333333333,2,0.666666667,1,2.333333333,2,0,0,0,0
CBO,1,A,F7,Serjania communis,Sapindaceae,liana,0.666666667,1,2,2,0.666666667,1,1.666666667,2,0,0,0,0,0,0
CBO,1,A,F8,Mollinedia schottiana,Monimiaceae,tree,0.333333333,0,1.666666667,2,0.333333333,0,0.333333333,0,1,1,0,0,0,0
CBO,1,A,F9,Psychotria sp.,Rubiaceae,indeterminate,1,1,5,5,0.666666667,1,1,1,0,0,4.666666667,5,0,0
CBO,1,F,2123,Rubiaceae sp.,Rubiaceae,indeterminate,0.333333333,0,1.333333333,1,0.666666667,1,0.666666667,1,0,0,0,0,0,0
CBO,1,F,D1,Araceae sp.,Araceae,herb,1,1,2.666666667,3,0,0,1.666666667,2,1.666666667,2,0,0,0,0
CBO,1,F,D12,Casearia cf.,Salicaceae,tree,1,1,5,5,3.333333333,3,0.333333333,0,3.333333333,3,0,0,0,0
CBO,1,F,D15,Eugenia cf.,Myrtaceae,tree,1,1,2.666666667,3,0,0,2,2,0,0,1,1,0,0
CBO,1,F,D21,Myrtaceae cf.,Myrtaceae cf.,indeterminate,0,0,0.666666667,1,0,0,0.666666667,1,0,0,0,0,0,0
CBO,1,F,D23,Sloanea cf.,Elaeocarpaceae,tree,0.5,1,1.5,2,1.5,2,0,0,0,0,0,0,0,0
CBO,1,F,D24,Indeterminate sp.,Indeterminate,indeterminate,1,1,2,2,2,2,1,1,0,0,0,0,0,0
CBO,1,F,D6,Indeterminate sp.,Indeterminate,indeterminate,1,1,4,4,0.333333333,0,0.666666667,1,2.333333333,2,1.333333333,1,0,0
CBO,1,F,D7,Acanthaceae sp.,Acanthaceae,herb,0.333333333,0,1.333333333,1,0,0,1.333333333,1,0,0,0,0,0,0
CBO,1,F,D8,Indeterminate sp.,Indeterminate,indeterminate,0.666666667,1,4,4,3,3,0.666666667,1,1.666666667,2,0,0,0,0
CBO,1,F,D9,Indeterminate sp.,Indeterminate,indeterminate,1,1,2,2,0.5,1,1.5,2,0.5,1,0,0,0,0
CBO,1,F,E1,Leandra sp.,Melastomataceae,indeterminate,1,1,2,2,1,1,0,0,2,2,0,0,0,0
CBO,1,F,E11,Asteraceae sp.,Asteraceae,indeterminate,0,0,1,1,0.333333333,0,0.666666667,1,0,0,0,0,0,0
CBO,1,F,E12,Miconia sp. 1,Melastomataceae,indeterminate,0.5,1,2,2,2,2,0,0,0,0,0,0,0,0
CBO,1,F,E17,Goeppertia monophylla,Marantaceae,herb,1,1,4,4,3,3,2,2,0,0,0,0,0,0
CBO,1,F,E18,Solanum cf. swartzianum,Solanaceae,tree,1,1,3.333333333,3,1,1,1,1,2.333333333,2,0,0,0,0
CBO,1,F,E20,Dichorisandra paranaensis,Commelinaceae,herb,0.333333333,0,1.333333333,1,1.333333333,1,0.666666667,1,0,0,0,0,0,0
CBO,1,F,E23,Euterpe edulis,Arecaceae,palm,0.333333333,0,1.333333333,1,1,1,0.666666667,1,0.333333333,0,0,0,0,0
CBO,1,F,E25,Miconia sp.,Melastomataceae,indeterminate,0,0,0.666666667,1,0.333333333,0,0.333333333,0,0,0,0,0,0,0
CBO,1,F,E26,Chusquea sp.,Poaceae,bamboo,0.333333333,0,1.333333333,1,0,0,1.333333333,1,0,0,0,0,0,0
CBO,1,F,E27,Euterpe edulis,Arecaceae,palm,0.666666667,1,1.666666667,2,0.333333333,0,1.333333333,1,0,0,0,0,0,0
CBO,1,F,E28,Euterpe edulis,Arecaceae,palm,0.5,1,1.5,2,0.5,1,1,1,0.5,1,0,0,0,0
CBO,1,F,E8,Inga sessilis,Fabaceae,tree,0.666666667,1,2.333333333,2,1.333333333,1,0,0,0,0,1,1,0,0
CBO,1,F,F1,Serjania communis,Sapindaceae,liana,1,1,3.333333333,3,1,1,1.666666667,2,2.333333333,2,0,0,0,0
CBO,1,F,F10,Heteropterys nitida,Malpighiaceae,liana,0.666666667,1,4,4,0.666666667,1,0.666666667,1,0,0,3.333333333,3,0,0
CBO,1,F,F19,Serjania communis,Sapindaceae,liana,0,0,0.5,1,0,0,0.5,1,0,0,0,0,0,0
CBO,1,F,F22,Euterpe edulis,Arecaceae,palm,1,1,5,5,5,5,0,0,0,0,0,0,0,0
CBO,1,F,F24,Euterpe edulis,Arecaceae,palm,0.666666667,1,2,2,0.666666667,1,0.666666667,1,0,0,1,1,0,0
CBO,1,F,F25,Indeterminate sp.,Indeterminate,indeterminate,1,1,2.666666667,3,1.333333333,1,1.333333333,1,0.666666667,1,0,0,0,0
CBO,1,F,F3,Chusquea sp. 2,Poaceae,bamboo,1,1,4.666666667,5,1.666666667,2,2,2,2.666666667,3,0,0,0,0
CBO,1,F,F5,Indeterminate sp.,Indeterminate,indeterminate,0.333333333,0,1,1,0.333333333,0,0.666666667,1,0,0,0,0,0,0
CBO,1,F,F7,Serjania communis,Sapindaceae,liana,0,0,1,1,0,0,1,1,0,0,0,0,0,0
CBO,1,F,F8,Mollinedia schottiana,Monimiaceae,tree,0,0,0.666666667,1,0.666666667,1,0,0,0,0,0,0,0,0
CBO,2,A,2651,Indeterminate sp.,Indeterminate,indeterminate,0.666666667,1,1.666666667,2,0.666666667,1,1,1,0,0,0,0,0,0
CBO,2,A,2661,Piper sp.,Piperaceae,herb,0.666666667,1,1.666666667,2,0.666666667,1,1.333333333,1,0,0,0,0,0,0
CBO,2,A,2674,Indeterminate sp.,Indeterminate,indeterminate,0.333333333,0,2.666666667,3,1.666666667,2,0.666666667,1,0.666666667,1,0,0,0,0
CBO,2,A,D11,Philodendron sp.,Araceae,herb,0.666666667,1,2.333333333,2,0,0,1,1,2,2,0,0,0,0
CBO,2,A,D13,Psychotria sp.,Rubiaceae,indeterminate,0,0,0.666666667,1,0,0,0.666666667,1,0.333333333,0,0,0,0,0
CBO,2,A,D15,Eugenia cf.,Myrtaceae,tree,0.333333333,0,1,1,0.333333333,0,0,0,0.666666667,1,0,0,0,0
CBO,2,A,D17,Euterpe edulis,Arecaceae,palm,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0
CBO,2,A,D18,Euterpe edulis,Arecaceae,palm,1,1,2,2,0.666666667,1,1,1,0.333333333,0,0.333333333,0,0,0
CBO,2,A,D19,Indeterminate sp.,Indeterminate,indeterminate,0,0,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0
CBO,2,A,D2,Indeterminate sp.,Indeterminate,indeterminate,0,0,1,1,1,1,0,0,0,0,0,0,0,0
CBO,2,A,D20,Paullinia sp.,Sapindaceae,liana,1,1,3.333333333,3,1.333333333,1,1.666666667,2,0.666666667,1,0,0,0,0
CBO,2,A,D3,Goeppertia sp.,Marantaceae,herb,0.666666667,1,4,4,0,0,0.666666667,1,3.666666667,4,0,0,0,0
CBO,2,A,D4,Goeppertia sp.,Marantaceae,herb,1,1,4.333333333,4,1.333333333,1,0.333333333,0,4,4,0,0,0,0
CBO,2,A,D5,Indeterminate sp.,Indeterminate,indeterminate,0,0,0.5,1,0,0,0.5,1,0,0,0,0,0,0
CBO,2,A,D6,Indeterminate sp.,Indeterminate,indeterminate,0.5,1,2,2,0.5,1,0.5,1,1.5,2,0,0,0,0
CBO,2,A,D8,Indeterminate sp.,Indeterminate,indeterminate,0,0,1,1,0.333333333,0,0,0,0.666666667,1,0,0,0,0
CBO,2,A,E10,Euterpe edulis,Arecaceae,palm,1,1,2.666666667,3,1,1,2.333333333,2,0.333333333,0,0,0,0,0
CBO,2,A,E11,Asteraceae sp.,Asteraceae,indeterminate,0.333333333,0,2.333333333,2,1.666666667,2,0.666666667,1,0,0,0,0,0,0
CBO,2,A,E12,Miconia sp. 1,Melastomataceae,indeterminate,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO,2,A,E3,Leandra sp.,Melastomataceae,indeterminate,0.666666667,1,2,2,1,1,1,1,0,0,0,0,0,0
CBO,2,A,E5,Asteraceae sp.,Asteraceae,indeterminate,0.666666667,1,1.666666667,2,0.666666667,1,1,1,0,0,0,0,0,0
CBO,2,A,E6,Chusquea sp. 2,Poaceae,bamboo,0.333333333,0,1.333333333,1,0.666666667,1,1,1,0,0,0,0,0,0
CBO,2,A,E8,Inga sessilis,Fabaceae,tree,0.666666667,1,1.666666667,2,0.333333333,0,1,1,0.666666667,1,0,0,0,0
CBO,2,A,E9,Chusquea sp. 2,Poaceae,bamboo,0,0,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0
CBO,2,A,F11,Serjania communis,Sapindaceae,liana,0.666666667,1,2,2,0.333333333,0,1,1,1,1,0,0,0,0
CBO,2,A,F12,Goeppertia monophylla,Marantaceae,herb,0.5,1,1.5,2,0.5,1,0.5,1,1,1,0,0,0,0
CBO,2,A,F13,Melastomataceae sp. 1,Melastomataceae,indeterminate,0.666666667,1,1.666666667,2,0.333333333,0,1.333333333,1,0,0,0,0,0,0
CBO,2,A,F14,Chusquea sp. 2,Poaceae,bamboo,0.666666667,1,2.333333333,2,1.666666667,2,0.666666667,1,0,0,0,0,0,0
CBO,2,A,F15,Melastomataceae sp. 1,Melastomataceae,indeterminate,0,0,0.5,1,0.5,1,0,0,0,0,0,0,0,0
CBO,2,A,F17,Asteraceae sp.,Asteraceae,indeterminate,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO,2,A,F18,Serjania communis,Sapindaceae,liana,0.5,1,2,2,0.5,1,2,2,0,0,0,0,0,0
CBO,2,A,F3,Chusquea sp. 2,Poaceae,bamboo,0.666666667,1,2,2,1.333333333,1,0.666666667,1,0.333333333,0,0,0,0,0
CBO,2,A,F6,Serjania communis,Sapindaceae,liana,0.333333333,0,0.666666667,1,0.333333333,0,0,0,0.333333333,0,0,0,0,0
CBO,2,A,F7,Serjania communis,Sapindaceae,liana,0.666666667,1,1.666666667,2,1.666666667,2,0,0,1,1,0,0,0,0
CBO,2,A,F8,Mollinedia schottiana,Monimiaceae,tree,0,0,0.666666667,1,0,0,0.666666667,1,0,0,0,0,0,0
CBO,2,A,F9,Psychotria sp.,Rubiaceae,indeterminate,1,1,4,4,3.666666667,4,0.333333333,0,0,0,0,0,0,0
CBO,2,F,2621,Indeterminate sp.,Indeterminate,indeterminate,0.5,1,1,1,1,1,0,0,0,0,0,0,0,0
CBO,2,F,2622,Indeterminate sp.,Indeterminate,indeterminate,0.5,1,2,2,0,0,2,2,0,0,0,0,0,0
CBO,2,F,2637,Casearia sp.,Salicaceae,tree,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0
CBO,2,F,D10,Mollinedia cf.,Monimiaceae,tree,0.333333333,0,1.333333333,1,0,0,1.333333333,1,0,0,0,0,0,0
CBO,2,F,D13,Psychotria sp.,Rubiaceae,indeterminate,0.666666667,1,2,2,1,1,0.333333333,0,1.666666667,2,0,0,0,0
CBO,2,F,D15,Eugenia cf.,Myrtaceae,tree,0.333333333,0,0.666666667,1,0.666666667,1,0,0,0,0,0,0,0,0
CBO,2,F,D2,Indeterminate sp.,Indeterminate,indeterminate,0.666666667,1,1.666666667,2,0.666666667,1,1,1,0,0,0,0,0,0
CBO,2,F,E10,Euterpe edulis,Arecaceae,palm,0,0,0.333333333,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0
CBO,2,F,E11,Asteraceae sp.,Asteraceae,indeterminate,1,1,2,2,1,1,1,1,2,2,0,0,0,0
CBO,2,F,E13,Asteraceae sp.,Asteraceae,indeterminate,0,0,1,1,0.666666667,1,0.333333333,0,0.333333333,0,0,0,0,0
CBO,2,F,E14,Poaceae sp. 3,Poaceae,herb,1,1,5.666666667,6,1,1,0.666666667,1,3.666666667,4,1.666666667,2,0,0
CBO,2,F,E15,Chusquea sp. 2,Poaceae,bamboo,1,1,5,5,0.5,1,1,1,1,1,4.5,5,0,0
CBO,2,F,E16,Dichorisandra paranaensis,Commelinaceae,herb,0,0,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0
CBO,2,F,E2,Leandra sp.,Melastomataceae,indeterminate,1,1,2,2,0,0,2,2,0,0,0,0,0,0
CBO,2,F,E21,Asteraceae sp.,Asteraceae,indeterminate,1,1,4.333333333,4,0.666666667,1,0,0,0.333333333,0,4,4,0,0
CBO,2,F,F1,Serjania communis,Sapindaceae,liana,0.666666667,1,2.333333333,2,0,0,1.333333333,1,1,1,0,0,0,0
CBO,2,F,F10,Heteropterys nitida,Malpighiaceae,liana,1,1,2.666666667,3,1.666666667,2,0,0,1.333333333,1,0,0,0,0
CBO,2,F,F16,Goeppertia monophylla,Marantaceae,herb,0,0,1,1,0.666666667,1,0.666666667,1,0,0,0,0,0,0
CBO,2,F,F17,Asteraceae sp.,Asteraceae,indeterminate,0,0,0.333333333,0,0,0,0.333333333,0,0,0,0,0,0,0
CBO,2,F,F19,Serjania communis,Sapindaceae,liana,0,0,1,1,0.5,1,0.5,1,0,0,0,0,0,0
CBO,2,F,F2,Serjania communis,Sapindaceae,liana,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO,2,F,F21,Euterpe edulis,Arecaceae,palm,0.666666667,1,2.333333333,2,2,2,0.666666667,1,0,0,0,0,0,0
CBO,2,F,F25,Indeterminate sp.,Indeterminate,indeterminate,0.5,1,1,1,0,0,1,1,0,0,0,0,0,0
CBO,2,F,F4,Psychotria suterella,Rubiaceae,shrub,0.5,1,1.5,2,0.5,1,1.5,2,0.5,1,0,0,0,0
CBO,2,F,F5,Indeterminate sp.,Indeterminate,indeterminate,0.666666667,1,4.333333333,4,2.333333333,2,0.666666667,1,1.666666667,2,2,2,0,0
CBO,2,F,F6,Serjania communis,Sapindaceae,liana,0.666666667,1,2,2,0.666666667,1,1.666666667,2,0,0,0,0,0,0
CBO,2,F,F6',Ocotea sp.,Lauraceae,tree,0.666666667,1,3,3,0.333333333,0,0,0,2.666666667,3,0,0,0,0
CBO,2,F,F7,Serjania communis,Sapindaceae,liana,0.666666667,1,2.333333333,2,1.666666667,2,0.666666667,1,1,1,0,0,0,0
CBO,4,A,2706,Ocotea catharinensis,Lauraceae,tree,0,0,0.5,1,0.5,1,0,0,0,0,0,0,0,0
CBO,4,A,2707,Ocotea catharinensis,Lauraceae,tree,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CBO,4,A,2723,Myrtaceae sp.,Myrtaceae,tree,0,0,0.333333333,0,0.333333333,0,0,0,0,0,0,0,0,0
CBO,4,A,2724,Chusquea sp.,Poaceae,bamboo,0.333333333,0,1.333333333,1,0,0,0.666666667,1,0.666666667,1,0,0,0,0
CBO,4,A,2725,Ocotea catharinensis,Lauraceae,tree,0,0,0.666666667,1,0.333333333,0,0.333333333,0,0,0,0,0,0,0
CBO,4,A,D10,Mollinedia cf.,Monimiaceae,tree,0.666666667,1,2,2,0,0,2,2,0,0,0,0,0,0
CBO,4,A,D3,Goeppertia sp.,Marantaceae,herb,0.333333333,0,1.333333333,1,0.333333333,0,1,1,0,0,0,0,0,0
CBO,4,A,D6,Indeterminate sp.,Indeterminate,indeterminate,0.666666667,1,2.666666667,3,0.333333333,0,0.333333333,0,2.333333333,2,0,0,0,0
CBO,4,A,D7,Acanthaceae sp.,Acanthaceae,herb,0.666666667,1,2.333333333,2,0.666666667,1,0.333333333,0,1.666666667,2,0,0,0,0
CBO,4,A,D9,Indeterminate sp.,Indeterminate,indeterminate,0.333333333,0,2.333333333,2,0,0,0.666666667,1,0,0,1.666666667,2,0,0
CBO,4,A,E11,Asteraceae sp.,Asteraceae,indeterminate,0.666666667,1,2,2,0.666666667,1,1.666666667,2,0.333333333,0,0,0,0,0
CBO,4,A,E3,Leandra sp.,Melastomataceae,indeterminate,0.333333333,0,2.666666667,3,0.333333333,0,0.333333333,0,2.666666667,3,0,0,0,0
